game_id,hand_id,round_index,player_name,action,amount,hole_cards,community_cards,pot,player_stack,small_blind,big_blind,winner
b914f965-4aa9-4198-8200-068148b81bd5,2,flop,Alice,raise,254,DA-C4,HK-CK-H8,563,919,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,2,flop,Carol,raise,394,C8-C5,HK-CK-H8,830,413,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,2,flop,Alice,raise,581,DA-C4,HK-CK-H8,1157,592,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,2,flop,Carol,raise,768,C8-C5,HK-CK-H8,1531,39,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,2,flop,Alice,fold,0,DA-C4,HK-CK-H8,1531,592,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Bob,fold,0,CT-CK,,30,888,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Carol,call,20,C2-C3,,50,1550,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Dave,fold,0,CA-SK,,50,940,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Alice,raise,50,HA-S8,,80,542,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Carol,raise,80,C2-C3,,140,1490,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,preflop,Alice,call,80,HA-S8,,170,512,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,flop,Alice,call,0,HA-S8,D8-H4-DJ,170,512,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,flop,Carol,call,0,C2-C3,D8-H4-DJ,170,1490,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,turn,Alice,raise,153,HA-S8,D8-H4-DJ-DQ,323,359,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,3,turn,Carol,fold,0,C2-C3,D8-H4-DJ-DQ,323,1490,10,20,Alice
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Carol,fold,0,S9-HA,,30,1490,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Dave,raise,30,CA-HJ,,60,910,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Alice,raise,48,ST-S6,,98,634,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Bob,raise,66,SJ-C9,,144,822,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Dave,raise,144,CA-HJ,,258,796,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Alice,raise,222,ST-S6,,432,460,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Bob,fold,0,SJ-C9,,432,822,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Dave,raise,432,CA-HJ,,720,508,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Alice,raise,642,ST-S6,,1140,40,10,20,Bob
b914f965-4aa9-4198-8200-068148b81bd5,4,preflop,Dave,fold,0,CA-HJ,,1140,508,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Dave,fold,0,C7-D9,,30,1000,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Alice,call,20,HQ-D8,,50,980,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Bob,raise,45,C6-SK,,85,955,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Carol,call,45,S7-HK,,110,955,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Alice,raise,70,HQ-D8,,160,930,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Bob,raise,95,C6-SK,,210,905,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Carol,raise,189,S7-HK,,354,811,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Alice,raise,318,HQ-D8,,602,682,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Bob,fold,0,C6-SK,,602,905,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,1,preflop,Carol,fold,0,S7-HK,,602,811,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Alice,fold,0,HJ-C3,,30,1284,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Bob,call,20,HA-CK,,50,885,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Carol,raise,30,S3-C7,,70,781,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Dave,raise,70,C4-DQ,,120,930,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Bob,fold,0,HA-CK,,120,885,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Carol,raise,110,S3-C7,,200,701,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Dave,raise,150,C4-DQ,,280,850,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,preflop,Carol,call,150,S3-C7,,320,661,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,flop,Carol,call,0,S3-C7,H8-H6-CQ,320,661,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,flop,Dave,call,0,C4-DQ,H8-H6-CQ,320,850,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,turn,Carol,call,0,S3-C7,H8-H6-CQ-H7,320,661,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,turn,Dave,raise,192,C4-DQ,H8-H6-CQ-H7,512,658,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,turn,Carol,call,192,S3-C7,H8-H6-CQ-H7,704,469,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,river,Carol,call,0,S3-C7,H8-H6-CQ-H7-HK,704,469,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,2,river,Dave,fold,0,C4-DQ,H8-H6-CQ-H7-HK,704,658,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,3,preflop,Bob,call,20,CQ-D6,,50,865,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,3,preflop,Carol,fold,0,H5-S7,,50,1173,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,3,preflop,Dave,fold,0,SA-C2,,50,648,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,3,preflop,Alice,raise,30,SQ-DK,,60,1254,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,3,preflop,Bob,fold,0,CQ-D6,,60,865,10,20,Alice
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Carol,raise,30,H7-S8,,60,1143,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Dave,call,30,DA-H9,,90,618,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Alice,fold,0,HT-HJ,,90,1304,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Bob,raise,45,H3-DJ,,115,820,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Carol,raise,80,H7-S8,,165,1093,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Dave,raise,115,DA-H9,,250,533,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Bob,fold,0,H3-DJ,,250,820,10,20,Bob
e4c166f4-62e1-49cc-920b-915498c1707b,4,preflop,Carol,fold,0,H7-S8,,250,1093,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Dave,call,20,C5-CQ,,50,980,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Alice,fold,0,DJ-H6,,50,1000,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Bob,raise,30,CK-C2,,70,970,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Carol,raise,56,D3-H8,,106,944,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Dave,raise,84,C5-CQ,,170,916,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Bob,fold,0,CK-C2,,170,970,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Carol,raise,170,D3-H8,,284,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,preflop,Dave,call,170,C5-CQ,,370,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,flop,Carol,call,0,D3-H8,D5-H9-D8,370,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,flop,Dave,call,0,C5-CQ,D5-H9-D8,370,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,turn,Carol,call,0,D3-H8,D5-H9-D8-HA,370,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,turn,Dave,call,0,C5-CQ,D5-H9-D8-HA,370,830,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,river,Carol,raise,370,D3-H8,D5-H9-D8-HA-C4,740,460,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,river,Dave,raise,740,C5-CQ,D5-H9-D8-HA-C4,1480,90,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,1,river,Carol,call,740,D3-H8,D5-H9-D8-HA-C4,1850,90,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,preflop,Alice,call,20,C2-DA,,50,980,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,preflop,Bob,call,20,SQ-H7,,70,950,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,preflop,Carol,call,20,DK-SJ,,80,1920,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,preflop,Dave,fold,0,CT-H8,,80,70,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,flop,Carol,call,0,DK-SJ,S6-DQ-HJ,80,1920,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,flop,Alice,raise,20,C2-DA,S6-DQ-HJ,100,960,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,flop,Bob,fold,0,SQ-H7,S6-DQ-HJ,100,950,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,flop,Carol,raise,70,DK-SJ,S6-DQ-HJ,170,1850,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,flop,Alice,call,70,C2-DA,S6-DQ-HJ,220,910,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,turn,Carol,call,0,DK-SJ,S6-DQ-HJ-S7,220,1850,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,turn,Alice,call,0,C2-DA,S6-DQ-HJ-S7,220,910,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,river,Carol,raise,88,DK-SJ,S6-DQ-HJ-S7-C5,308,1762,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,2,river,Alice,call,88,C2-DA,S6-DQ-HJ-S7-C5,396,822,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,3,preflop,Bob,fold,0,H2-H7,,30,950,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,3,preflop,Carol,call,20,D5-CJ,,50,2138,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,3,preflop,Dave,fold,0,CQ-DQ,,50,60,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,3,preflop,Alice,raise,30,S2-D7,,60,792,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,3,preflop,Carol,fold,0,D5-CJ,,60,2138,10,20,Alice
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,preflop,Carol,fold,0,ST-C9,,30,2138,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,preflop,Dave,call,20,C3-SA,,50,40,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,preflop,Alice,fold,0,D6-D8,,50,842,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,preflop,Bob,call,20,DQ-CJ,,50,930,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,flop,Bob,call,0,DQ-CJ,S6-S5-C4,50,930,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,flop,Dave,raise,20,C3-SA,S6-S5-C4,70,20,10,20,Bob
fd3965ff-c335-439f-9a93-ee8db166e1cd,4,flop,Bob,fold,0,DQ-CJ,S6-S5-C4,70,930,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,1,preflop,Dave,call,20,CA-D9,,50,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,preflop,Alice,call,20,D3-H9,,70,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,preflop,Bob,call,20,ST-H8,,80,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,preflop,Carol,fold,0,C6-C2,,80,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,flop,Bob,fold,0,ST-H8,CK-SA-S4,80,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,flop,Dave,call,0,CA-D9,CK-SA-S4,80,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,1,flop,Alice,fold,0,D3-H9,CK-SA-S4,80,980,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Alice,raise,30,SK-C9,,60,950,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Bob,raise,40,C2-D7,,100,940,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Carol,raise,60,H7-SJ,,150,920,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Dave,raise,80,HK-DA,,210,980,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Alice,raise,126,SK-C9,,306,854,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Bob,raise,172,C2-D7,,438,808,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Carol,raise,218,H7-SJ,,596,762,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Dave,fold,0,HK-DA,,596,980,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Alice,raise,357,SK-C9,,827,623,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Bob,call,357,C2-D7,,1012,623,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,preflop,Carol,fold,0,H7-SJ,,1012,762,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,flop,Alice,raise,303,SK-C9,HJ-D6-CK,1315,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,flop,Bob,call,303,C2-D7,HJ-D6-CK,1618,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,turn,Alice,call,0,SK-C9,HJ-D6-CK-C8,1618,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,turn,Bob,call,0,C2-D7,HJ-D6-CK-C8,1618,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,river,Alice,call,0,SK-C9,HJ-D6-CK-C8-S4,1618,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,river,Bob,raise,161,C2-D7,HJ-D6-CK-C8-S4,1779,159,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,2,river,Alice,fold,0,SK-C9,HJ-D6-CK-C8-S4,1779,320,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,3,preflop,Bob,fold,0,S3-C6,,30,1938,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,preflop,Carol,call,20,C3-H5,,50,742,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,preflop,Dave,call,20,S2-H8,,60,960,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,preflop,Alice,call,20,DA-SQ,,60,300,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,flop,Dave,call,0,S2-H8,S8-SK-H3,60,960,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,flop,Alice,fold,0,DA-SQ,S8-SK-H3,60,300,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,flop,Carol,raise,42,C3-H5,S8-SK-H3,102,700,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,3,flop,Dave,fold,0,S2-H8,S8-SK-H3,102,960,10,20,Alice
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Carol,raise,30,D6-DQ,,60,772,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Dave,fold,0,C4-SA,,60,960,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Alice,raise,40,H6-C6,,90,260,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Bob,raise,50,SJ-HQ,,120,1888,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Carol,call,50,D6-DQ,,140,752,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,preflop,Alice,call,50,H6-C6,,150,250,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,flop,Alice,raise,30,H6-C6,CA-HA-D7,180,220,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,flop,Bob,raise,144,SJ-HQ,CA-HA-D7,324,1744,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,flop,Carol,raise,258,D6-DQ,CA-HA-D7,582,494,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,flop,Alice,fold,0,H6-C6,CA-HA-D7,582,220,10,20,Bob
0d35662f-e7af-4747-892e-4d08145df635,4,flop,Bob,fold,0,SJ-HQ,CA-HA-D7,582,1744,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Dave,raise,30,HK-D2,,60,970,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Alice,raise,42,SJ-H2,,102,958,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Bob,fold,0,DA-CQ,,102,990,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Carol,call,42,C8-C2,,124,958,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Dave,raise,86,HK-D2,,180,914,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Alice,raise,162,SJ-H2,,300,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Carol,call,162,C8-C2,,420,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,preflop,Dave,fold,0,HK-D2,,420,914,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,flop,Carol,call,0,C8-C2,CK-SQ-H4,420,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,flop,Alice,call,0,SJ-H2,CK-SQ-H4,420,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,turn,Carol,call,0,C8-C2,CK-SQ-H4-D4,420,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,1,turn,Alice,fold,0,SJ-H2,CK-SQ-H4-D4,420,838,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Alice,call,20,CK-CJ,,50,818,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Bob,raise,30,DA-S8,,80,960,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Carol,raise,40,H7-H6,,110,1218,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Dave,fold,0,H5-H8,,110,894,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Alice,raise,88,CK-CJ,,178,750,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Bob,fold,0,DA-S8,,178,960,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Carol,raise,136,H7-H6,,274,1122,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,2,preflop,Alice,fold,0,CK-CJ,,274,750,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,3,preflop,Bob,raise,30,D6-SK,,60,930,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,3,preflop,Carol,raise,40,SA-ST,,100,1356,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,3,preflop,Dave,fold,0,C4-C6,,100,884,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,3,preflop,Alice,fold,0,D3-DA,,100,730,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,3,preflop,Bob,fold,0,D6-SK,,100,930,10,20,Alice
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,preflop,Carol,fold,0,H5-SJ,,30,1456,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,preflop,Dave,raise,30,S2-S3,,60,854,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,preflop,Alice,raise,40,S8-CQ,,90,690,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,preflop,Bob,fold,0,C5-SA,,90,910,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,preflop,Dave,call,40,S2-S3,,100,844,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,flop,Alice,call,0,S8-CQ,ST-H3-S7,100,690,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,flop,Dave,raise,40,S2-S3,ST-H3-S7,140,804,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,flop,Alice,call,40,S8-CQ,ST-H3-S7,180,650,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,turn,Alice,raise,125,S8-CQ,ST-H3-S7-D5,305,525,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,turn,Dave,raise,250,S2-S3,ST-H3-S7-D5,555,554,10,20,Bob
1d557285-2aba-4ff4-bb25-69e8fbdd8357,4,turn,Alice,fold,0,S8-CQ,ST-H3-S7-D5,555,525,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,1,preflop,Dave,fold,0,S3-CK,,30,1000,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,1,preflop,Alice,call,20,D7-H9,,50,980,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,1,preflop,Bob,fold,0,C7-S8,,50,990,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,1,preflop,Carol,fold,0,H2-C2,,50,980,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,2,preflop,Alice,fold,0,HA-C3,,30,1030,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,2,preflop,Bob,fold,0,C7-DQ,,30,990,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,2,preflop,Carol,raise,30,HT-S5,,50,950,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,2,preflop,Dave,call,30,H8-C5,,60,970,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,2,flop,Carol,fold,0,HT-S5,HK-H3-HJ,60,950,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Bob,call,20,D2-D9,,50,970,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Carol,raise,30,DT-HJ,,80,920,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Dave,fold,0,S8-DA,,80,1020,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Alice,raise,72,H7-S4,,132,958,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Bob,call,72,D2-D9,,184,918,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Carol,raise,147,DT-HJ,,301,803,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Alice,fold,0,H7-S4,,301,958,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Bob,raise,222,D2-D9,,451,768,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,3,preflop,Carol,fold,0,DT-HJ,,451,803,10,20,Alice
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,preflop,Carol,call,20,HA-CA,,50,783,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,preflop,Dave,fold,0,CT-C2,,50,1020,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,preflop,Alice,call,20,DA-HT,,60,938,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,preflop,Bob,call,20,D9-S9,,60,1199,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,flop,Alice,call,0,DA-HT,CQ-S5-S4,60,938,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,flop,Bob,fold,0,D9-S9,CQ-S5-S4,60,1199,10,20,Bob
a7df99b9-41eb-46f1-a540-92e1be32b23e,4,flop,Carol,fold,0,HA-CA,CQ-S5-S4,60,783,10,20,Bob
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Dave,call,20,SJ-C9,,50,980,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Alice,raise,30,H3-H2,,80,970,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Bob,call,30,D5-D8,,100,970,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Carol,fold,0,H9-HK,,100,980,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Dave,raise,90,SJ-C9,,170,910,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Alice,raise,150,H3-H2,,290,850,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Bob,raise,210,D5-D8,,470,790,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Dave,call,210,SJ-C9,,590,790,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,preflop,Alice,fold,0,H3-H2,,590,850,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,flop,Bob,raise,590,D5-D8,HQ-DQ-D3,1180,200,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,flop,Dave,call,590,SJ-C9,HQ-DQ-D3,1770,200,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,turn,Bob,call,0,D5-D8,HQ-DQ-D3-DT,1770,200,10,20,Alice
45e81781-99d5-4bcc-b4ca-b23d84a25e19,1,turn,Dave,call,0,SJ-C9,HQ-DQ-D3-DT,1770,200,10,20,Alice
